"var.x1"	"var.x2"	"var.mid"
4.59	7.09	5.84
4.59	7.115	5.8525
4.59	7.14	5.865
4.59	7.165	5.8775
4.59	7.19	5.89
4.59	7.215	5.9025
4.59	7.24	5.915
4.59	7.265	5.9275
4.59	7.29	5.94
4.59	7.315	5.9525
4.59	7.34	5.965
4.59	7.365	5.9775
4.59	7.39	5.99
4.59	7.415	6.0025
4.59	7.44	6.015
4.59	7.465	6.0275
4.59	7.49	6.04
4.59	7.515	6.0525
4.59	7.54	6.065
4.59	7.565	6.0775
4.59	7.59	6.09
4.59	7.615	6.1025
4.59	7.64	6.115
4.59	7.665	6.1275
4.59	7.69	6.14
4.59	7.715	6.1525
4.59	7.74	6.165
4.59	7.765	6.1775
4.59	7.79	6.19
4.59	7.815	6.2025
4.59	7.84	6.215
4.59	7.865	6.2275
4.59	7.89	6.24
4.59	7.915	6.2525
4.59	7.94	6.265
4.59	7.965	6.2775
4.59	7.99	6.29
4.59	8.015	6.3025
4.59	8.04	6.315
4.59	8.065	6.3275
4.59	8.09	6.34
4.59	8.115	6.3525
4.59	8.14	6.365
4.59	8.165	6.3775
4.59	8.19	6.39
4.59	8.215	6.4025
4.59	8.24	6.415
4.59	8.265	6.4275
4.59	8.29	6.44
4.59	8.315	6.4525
4.59	8.34	6.465
4.59	8.365	6.4775
4.59	8.39	6.49
4.59	8.415	6.5025
4.59	8.44	6.515
4.59	8.465	6.5275
4.59	8.49	6.54
4.59	8.515	6.5525
4.59	8.54	6.565
4.59	8.565	6.5775
4.59	8.59	6.59
4.59	8.615	6.6025
4.59	8.64	6.615
4.59	8.665	6.6275
4.59	8.69	6.64
4.59	8.715	6.6525
4.59	8.74	6.665
4.59	8.765	6.6775
4.59	8.79	6.69
4.59	8.815	6.7025
4.59	8.84	6.715
4.59	8.865	6.7275
4.59	8.89	6.74
4.59	8.915	6.7525
4.59	8.94	6.765
4.59	8.965	6.7775
4.59	8.99	6.79
4.59	9.015	6.8025
4.59	9.04	6.815
4.59	9.065	6.8275
4.59	9.09	6.84
4.59	9.115	6.8525
4.59	9.14	6.865
4.59	9.165	6.8775
4.59	9.19	6.89
4.59	9.215	6.9025
4.59	9.24	6.915
4.59	9.265	6.9275
4.59	9.29	6.94
4.59	9.315	6.9525
4.59	9.34	6.965
4.59	9.365	6.9775
4.59	9.39	6.99
4.59	9.415	7.0025
4.59	9.44	7.015
4.59	9.465	7.0275
4.59	9.49	7.04
4.59	9.515	7.0525
4.59	9.54	7.065
4.59	9.565	7.0775
4.59	9.59	7.09
4.59	9.615	7.1025
4.59	9.64	7.115
4.59	9.665	7.1275
4.59	9.69	7.14
4.59	9.715	7.1525
4.59	9.74	7.165
4.59	9.765	7.1775
4.59	9.79	7.19
4.59	9.815	7.2025
4.59	9.84	7.215
4.59	9.865	7.2275
4.59	9.89	7.24
4.59	9.915	7.2525
4.59	9.94	7.265
4.59	9.965	7.2775
4.59	9.99	7.29
4.59	10.015	7.3025
4.59	10.04	7.315
4.59	10.065	7.3275
4.59	10.09	7.34
4.59	10.115	7.3525
4.59	10.14	7.365
4.59	10.165	7.3775
4.59	10.19	7.39
4.59	10.215	7.4025
4.59	10.24	7.415
4.59	10.265	7.4275
4.59	10.29	7.44
4.59	10.315	7.4525
4.59	10.34	7.465
4.59	10.365	7.4775
4.59	10.39	7.49
4.59	10.415	7.5025
4.59	10.44	7.515
4.59	10.465	7.5275
4.59	10.49	7.54
4.59	10.515	7.5525
4.59	10.54	7.565
4.59	10.565	7.5775
4.59	10.59	7.59
4.59	10.615	7.6025
4.59	10.64	7.615
4.59	10.665	7.6275
4.59	10.69	7.64
4.59	10.715	7.6525
4.59	10.74	7.665
4.59	10.765	7.6775
4.59	10.79	7.69
4.59	10.815	7.7025
4.59	10.84	7.715
4.59	10.865	7.7275
4.59	10.89	7.74
4.59	10.915	7.7525
4.59	10.94	7.765
4.59	10.965	7.7775
4.59	10.99	7.79
4.59	11.015	7.8025
4.59	11.04	7.815
4.59	11.065	7.8275
4.59	11.09	7.84
4.59	11.115	7.8525
4.59	11.14	7.865
4.59	11.165	7.8775
4.59	11.19	7.89
4.59	11.215	7.9025
4.59	11.24	7.915
4.59	11.265	7.9275
4.59	11.29	7.94
4.59	11.315	7.9525
4.59	11.34	7.965
4.59	11.365	7.9775
4.59	11.39	7.99
4.59	11.415	8.0025
4.59	11.44	8.015
4.59	11.465	8.0275
4.59	11.49	8.04
4.59	11.515	8.0525
4.59	11.54	8.065
4.59	11.565	8.0775
4.59	11.59	8.09
4.59	11.615	8.1025
4.59	11.64	8.115
4.59	11.665	8.1275
4.59	11.69	8.14
4.59	11.715	8.1525
4.59	11.74	8.165
4.59	11.765	8.1775
4.59	11.79	8.19
4.59	11.815	8.2025
4.59	11.84	8.215
4.59	11.865	8.2275
4.59	11.89	8.24
4.59	11.915	8.2525
4.59	11.94	8.265
4.59	11.965	8.2775
4.59	11.99	8.29
4.59	12.015	8.3025
4.59	12.04	8.315
4.59	12.065	8.3275
4.59	12.09	8.34
4.59	12.115	8.3525
4.59	12.14	8.365
4.59	12.165	8.3775
4.59	12.19	8.39
4.59	12.215	8.4025
4.59	12.24	8.415
4.59	12.265	8.4275
4.59	12.29	8.44
4.59	12.315	8.4525
4.59	12.34	8.465
4.59	12.365	8.4775
4.59	12.39	8.49
4.59	12.415	8.5025
4.59	12.44	8.515
4.59	12.465	8.5275
4.59	12.49	8.54
4.59	12.515	8.5525
4.59	12.54	8.565
4.59	12.565	8.5775
4.59	12.59	8.59
4.59	12.615	8.6025
4.59	12.64	8.615
4.59	12.665	8.6275
4.59	12.69	8.64
4.59	12.715	8.6525
4.59	12.74	8.665
4.59	12.765	8.6775
4.59	12.79	8.69
4.59	12.815	8.7025
4.59	12.84	8.715
4.59	12.865	8.7275
4.59	12.89	8.74
4.615	4.64	4.6275
4.615	4.665	4.64
4.615	4.69	4.6525
4.615	4.715	4.665
4.615	4.74	4.6775
4.615	4.765	4.69
4.615	4.79	4.7025
4.615	4.815	4.715
4.615	4.84	4.7275
4.615	4.865	4.74
4.615	4.89	4.7525
4.615	4.915	4.765
4.615	4.94	4.7775
4.615	4.965	4.79
4.615	4.99	4.8025
4.615	5.015	4.815
4.615	5.04	4.8275
4.615	5.065	4.84
4.615	5.09	4.8525
4.615	5.115	4.865
4.615	5.14	4.8775
4.615	5.165	4.89
4.615	5.19	4.9025
4.615	5.215	4.915
4.615	5.24	4.9275
4.615	5.265	4.94
4.615	5.29	4.9525
4.615	5.315	4.965
4.615	5.34	4.9775
4.615	5.365	4.99
4.615	5.39	5.0025
4.615	5.415	5.015
4.615	5.44	5.0275
4.615	5.465	5.04
4.615	5.49	5.0525
4.615	5.515	5.065
4.615	5.54	5.0775
4.615	5.565	5.09
4.615	5.59	5.1025
4.615	5.615	5.115
4.615	5.64	5.1275
4.615	5.665	5.14
4.615	5.69	5.1525
4.615	5.715	5.165
4.615	5.74	5.1775
4.615	5.765	5.19
4.615	5.79	5.2025
4.615	5.815	5.215
4.615	5.84	5.2275
4.615	5.865	5.24
4.615	5.89	5.2525
4.615	5.915	5.265
4.615	5.94	5.2775
4.615	5.965	5.29
4.615	5.99	5.3025
4.615	6.015	5.315
4.615	6.04	5.3275
4.615	6.065	5.34
4.615	6.09	5.3525
4.615	6.115	5.365
4.615	6.14	5.3775
4.615	6.165	5.39
4.615	6.19	5.4025
4.615	6.215	5.415
4.615	6.24	5.4275
4.615	6.265	5.44
4.615	6.29	5.4525
4.615	6.315	5.465
4.615	6.34	5.4775
4.615	6.365	5.49
4.615	6.39	5.5025
4.615	6.415	5.515
4.615	6.44	5.5275
4.615	6.465	5.54
4.615	6.49	5.5525
4.615	6.515	5.565
4.615	6.54	5.5775
4.615	6.565	5.59
4.615	6.59	5.6025
4.615	6.615	5.615
4.615	6.64	5.6275
4.615	6.665	5.64
4.615	6.69	5.6525
4.615	6.715	5.665
4.615	6.74	5.6775
4.615	6.765	5.69
4.615	6.79	5.7025
4.615	6.815	5.715
4.615	6.84	5.7275
4.615	6.865	5.74
4.615	6.89	5.7525
4.615	6.915	5.765
4.615	6.94	5.7775
4.615	6.965	5.79
4.615	6.99	5.8025
4.615	7.015	5.815
4.615	7.04	5.8275
4.615	7.065	5.84
4.615	7.09	5.8525
4.615	7.115	5.865
4.615	7.14	5.8775
4.615	7.165	5.89
4.615	7.19	5.9025
4.615	7.215	5.915
4.615	7.24	5.9275
4.615	7.265	5.94
4.615	7.29	5.9525
4.615	7.315	5.965
4.615	7.34	5.9775
4.615	7.365	5.99
4.615	7.39	6.0025
4.615	7.415	6.015
4.615	7.44	6.0275
4.615	7.465	6.04
4.615	7.49	6.0525
4.615	7.515	6.065
4.615	7.54	6.0775
4.615	7.565	6.09
4.615	7.59	6.1025
4.615	7.615	6.115
4.615	7.64	6.1275
4.615	7.665	6.14
4.615	7.69	6.1525
4.615	7.715	6.165
4.615	7.74	6.1775
4.615	7.765	6.19
4.615	7.79	6.2025
4.615	7.815	6.215
4.615	7.84	6.2275
4.615	7.865	6.24
4.615	7.89	6.2525
4.615	7.915	6.265
4.615	7.94	6.2775
4.615	7.965	6.29
4.615	7.99	6.3025
4.615	8.015	6.315
4.615	8.04	6.3275
4.615	8.065	6.34
4.615	8.09	6.3525
4.615	8.115	6.365
4.615	8.14	6.3775
4.615	8.165	6.39
4.615	8.19	6.4025
4.615	8.215	6.415
4.615	8.24	6.4275
4.615	8.265	6.44
4.615	8.29	6.4525
4.615	8.315	6.465
4.615	8.34	6.4775
4.615	8.365	6.49
4.615	8.39	6.5025
4.615	8.415	6.515
4.615	8.44	6.5275
4.615	8.465	6.54
4.615	8.49	6.5525
4.615	8.515	6.565
4.615	8.54	6.5775
4.615	8.565	6.59
4.615	8.59	6.6025
4.615	8.615	6.615
4.615	8.64	6.6275
4.615	8.665	6.64
4.615	8.69	6.6525
4.615	8.715	6.665
4.615	8.74	6.6775
4.615	8.765	6.69
4.615	8.79	6.7025
4.615	8.815	6.715
4.615	8.84	6.7275
4.615	8.865	6.74
4.615	8.89	6.7525
4.615	8.915	6.765
4.615	8.94	6.7775
4.615	8.965	6.79
4.615	8.99	6.8025
4.615	9.015	6.815
4.615	9.04	6.8275
4.615	9.065	6.84
4.615	9.09	6.8525
4.615	9.115	6.865
4.615	9.14	6.8775
4.615	9.165	6.89
4.615	9.19	6.9025
4.615	9.215	6.915
4.615	9.24	6.9275
4.615	9.265	6.94
4.615	9.29	6.9525
4.615	9.315	6.965
4.615	9.34	6.9775
4.615	9.365	6.99
4.615	9.39	7.0025
4.615	9.415	7.015
4.615	9.44	7.0275
4.615	9.465	7.04
4.615	9.49	7.0525
4.615	9.515	7.065
4.615	9.54	7.0775
4.615	9.565	7.09
4.615	9.59	7.1025
4.615	9.615	7.115
4.615	9.64	7.1275
4.615	9.665	7.14
4.615	9.69	7.1525
4.615	9.715	7.165
4.615	9.74	7.1775
4.615	9.765	7.19
4.615	9.79	7.2025
4.615	9.815	7.215
4.615	9.84	7.2275
4.615	9.865	7.24
4.615	9.89	7.2525
4.615	9.915	7.265
4.615	9.94	7.2775
4.615	9.965	7.29
4.615	9.99	7.3025
4.615	10.015	7.315
4.615	10.04	7.3275
4.615	10.065	7.34
4.615	10.09	7.3525
4.615	10.115	7.365
4.615	10.14	7.3775
4.615	10.165	7.39
4.615	10.19	7.4025
4.615	10.215	7.415
4.615	10.24	7.4275
4.615	10.265	7.44
4.615	10.29	7.4525
4.615	10.315	7.465
4.615	10.34	7.4775
4.615	10.365	7.49
4.615	10.39	7.5025
4.615	10.415	7.515
4.615	10.44	7.5275
4.615	10.465	7.54
4.615	10.49	7.5525
4.615	10.515	7.565
4.615	10.54	7.5775
4.615	10.565	7.59
4.615	10.59	7.6025
4.615	10.615	7.615
4.615	10.64	7.6275
4.615	10.665	7.64
4.615	10.69	7.6525
4.615	10.715	7.665
4.615	10.74	7.6775
4.615	10.765	7.69
4.615	10.79	7.7025
4.615	10.815	7.715
4.615	10.84	7.7275
4.615	10.865	7.74
4.615	10.89	7.7525
4.615	10.915	7.765
4.615	10.94	7.7775
4.615	10.965	7.79
4.615	10.99	7.8025
4.615	11.015	7.815
4.615	11.04	7.8275
4.615	11.065	7.84
4.615	11.09	7.8525
4.615	11.115	7.865
4.615	11.14	7.8775
4.615	11.165	7.89
4.615	11.19	7.9025
4.615	11.215	7.915
4.615	11.24	7.9275
4.615	11.265	7.94
4.615	11.29	7.9525
4.615	11.315	7.965
4.615	11.34	7.9775
4.615	11.365	7.99
4.615	11.39	8.0025
4.615	11.415	8.015
4.615	11.44	8.0275
4.615	11.465	8.04
4.615	11.49	8.0525
4.615	11.515	8.065
4.615	11.54	8.0775
4.615	11.565	8.09
4.615	11.59	8.1025
4.615	11.615	8.115
4.615	11.64	8.1275
4.615	11.665	8.14
4.615	11.69	8.1525
4.615	11.715	8.165
4.615	11.74	8.1775
4.615	11.765	8.19
4.615	11.79	8.2025
4.615	11.815	8.215
4.615	11.84	8.2275
4.615	11.865	8.24
4.615	11.89	8.2525
4.615	11.915	8.265
4.615	11.94	8.2775
4.615	11.965	8.29
4.615	11.99	8.3025
4.615	12.015	8.315
4.615	12.04	8.3275
4.615	12.065	8.34
4.615	12.09	8.3525
4.615	12.115	8.365
4.615	12.14	8.3775
4.615	12.165	8.39
4.615	12.19	8.4025
4.615	12.215	8.415
4.615	12.24	8.4275
4.615	12.265	8.44
4.615	12.29	8.4525
4.615	12.315	8.465
4.615	12.34	8.4775
4.615	12.365	8.49
4.615	12.39	8.5025
4.615	12.415	8.515
4.615	12.44	8.5275
4.615	12.465	8.54
4.615	12.49	8.5525
4.615	12.515	8.565
4.615	12.54	8.5775
4.615	12.565	8.59
4.615	12.59	8.6025
4.615	12.615	8.615
4.615	12.64	8.6275
4.615	12.665	8.64
4.615	12.69	8.6525
4.615	12.715	8.665
4.615	12.74	8.6775
4.615	12.765	8.69
4.615	12.79	8.7025
4.615	12.815	8.715
4.615	12.84	8.7275
4.615	12.865	8.74
4.615	12.89	8.7525
4.64	4.665	4.6525
4.64	4.69	4.665
4.64	4.715	4.6775
4.64	4.74	4.69
4.64	4.765	4.7025
4.64	4.79	4.715
4.64	4.815	4.7275
4.64	4.84	4.74
4.64	4.865	4.7525
4.64	4.89	4.765
4.64	4.915	4.7775
4.64	4.94	4.79
4.64	4.965	4.8025
4.64	4.99	4.815
4.64	5.015	4.8275
4.64	5.04	4.84
4.64	5.065	4.8525
4.64	5.09	4.865
4.64	5.115	4.8775
4.64	5.14	4.89
4.64	5.165	4.9025
4.64	5.19	4.915
4.64	5.215	4.9275
4.64	5.24	4.94
4.64	5.265	4.9525
4.64	5.29	4.965
4.64	5.315	4.9775
4.64	5.34	4.99
4.64	5.365	5.0025
4.64	5.39	5.015
4.64	5.415	5.0275
4.64	5.44	5.04
4.64	5.465	5.0525
4.64	5.49	5.065
4.64	5.515	5.0775
4.64	5.54	5.09
4.64	5.565	5.1025
4.64	5.59	5.115
4.64	5.615	5.1275
4.64	5.64	5.14
4.64	5.665	5.1525
4.64	5.69	5.165
4.64	5.715	5.1775
4.64	5.74	5.19
4.64	5.765	5.2025
4.64	5.79	5.215
4.64	5.815	5.2275
4.64	5.84	5.24
4.64	5.865	5.2525
4.64	5.89	5.265
4.64	5.915	5.2775
4.64	5.94	5.29
4.64	5.965	5.3025
4.64	5.99	5.315
4.64	6.015	5.3275
4.64	6.04	5.34
4.64	6.065	5.3525
4.64	6.09	5.365
4.64	6.115	5.3775
4.64	6.14	5.39
4.64	6.165	5.4025
4.64	6.19	5.415
4.64	6.215	5.4275
4.64	6.24	5.44
4.64	6.265	5.4525
4.64	6.29	5.465
4.64	6.315	5.4775
4.64	6.34	5.49
4.64	6.365	5.5025
4.64	6.39	5.515
4.64	6.415	5.5275
4.64	6.44	5.54
4.64	6.465	5.5525
4.64	6.49	5.565
4.64	6.515	5.5775
4.64	6.54	5.59
4.64	6.565	5.6025
4.64	6.59	5.615
4.64	6.615	5.6275
4.64	6.64	5.64
4.64	6.665	5.6525
4.64	6.69	5.665
4.64	6.715	5.6775
4.64	6.74	5.69
4.64	6.765	5.7025
4.64	6.79	5.715
4.64	6.815	5.7275
4.64	6.84	5.74
4.64	6.865	5.7525
4.64	6.89	5.765
4.64	6.915	5.7775
4.64	6.94	5.79
4.64	6.965	5.8025
4.64	6.99	5.815
4.64	7.015	5.8275
4.64	7.04	5.84
4.64	7.065	5.8525
4.64	7.09	5.865
4.64	7.115	5.8775
4.64	7.14	5.89
4.64	7.165	5.9025
4.64	7.19	5.915
4.64	7.215	5.9275
4.64	7.24	5.94
4.64	7.265	5.9525
4.64	7.29	5.965
4.64	7.315	5.9775
4.64	7.34	5.99
4.64	7.365	6.0025
4.64	7.39	6.015
4.64	7.415	6.0275
4.64	7.44	6.04
4.64	7.465	6.0525
4.64	7.49	6.065
4.64	7.515	6.0775
4.64	7.54	6.09
4.64	7.565	6.1025
4.64	7.59	6.115
4.64	7.615	6.1275
4.64	7.64	6.14
4.64	7.665	6.1525
4.64	7.69	6.165
4.64	7.715	6.1775
4.64	7.74	6.19
4.64	7.765	6.2025
4.64	7.79	6.215
4.64	7.815	6.2275
4.64	7.84	6.24
4.64	7.865	6.2525
4.64	7.89	6.265
4.64	7.915	6.2775
4.64	7.94	6.29
4.64	7.965	6.3025
4.64	7.99	6.315
4.64	8.015	6.3275
4.64	8.04	6.34
4.64	8.065	6.3525
4.64	8.09	6.365
4.64	8.115	6.3775
4.64	8.14	6.39
4.64	8.165	6.4025
4.64	8.19	6.415
4.64	8.215	6.4275
4.64	8.24	6.44
4.64	8.265	6.4525
4.64	8.29	6.465
4.64	8.315	6.4775
4.64	8.34	6.49
4.64	8.365	6.5025
4.64	8.39	6.515
4.64	8.415	6.5275
4.64	8.44	6.54
4.64	8.465	6.5525
4.64	8.49	6.565
4.64	8.515	6.5775
4.64	8.54	6.59
4.64	8.565	6.6025
4.64	8.59	6.615
4.64	8.615	6.6275
4.64	8.64	6.64
4.64	8.665	6.6525
4.64	8.69	6.665
4.64	8.715	6.6775
4.64	8.74	6.69
4.64	8.765	6.7025
4.64	8.79	6.715
4.64	8.815	6.7275
4.64	8.84	6.74
4.64	8.865	6.7525
4.64	8.89	6.765
4.64	8.915	6.7775
4.64	8.94	6.79
4.64	8.965	6.8025
4.64	8.99	6.815
4.64	9.015	6.8275
4.64	9.04	6.84
4.64	9.065	6.8525
4.64	9.09	6.865
4.64	9.115	6.8775
4.64	9.14	6.89
4.64	9.165	6.9025
4.64	9.19	6.915
4.64	9.215	6.9275
4.64	9.24	6.94
4.64	9.265	6.9525
4.64	9.29	6.965
4.64	9.315	6.9775
4.64	9.34	6.99
4.64	9.365	7.0025
4.64	9.39	7.015
4.64	9.415	7.0275
4.64	9.44	7.04
4.64	9.465	7.0525
4.64	9.49	7.065
4.64	9.515	7.0775
4.64	9.54	7.09
4.64	9.565	7.1025
4.64	9.59	7.115
4.64	9.615	7.1275
4.64	9.64	7.14
4.64	9.665	7.1525
4.64	9.69	7.165
4.64	9.715	7.1775
4.64	9.74	7.19
4.64	9.765	7.2025
4.64	9.79	7.215
4.64	9.815	7.2275
4.64	9.84	7.24
4.64	9.865	7.2525
4.64	9.89	7.265
4.64	9.915	7.2775
4.64	9.94	7.29
4.64	9.965	7.3025
4.64	9.99	7.315
4.64	10.015	7.3275
4.64	10.04	7.34
4.64	10.065	7.3525
4.64	10.09	7.365
4.64	10.115	7.3775
4.64	10.14	7.39
4.64	10.165	7.4025
4.64	10.19	7.415
4.64	10.215	7.4275
4.64	10.24	7.44
4.64	10.265	7.4525
4.64	10.29	7.465
4.64	10.315	7.4775
4.64	10.34	7.49
4.64	10.365	7.5025
4.64	10.39	7.515
4.64	10.415	7.5275
4.64	10.44	7.54
4.64	10.465	7.5525
4.64	10.49	7.565
4.64	10.515	7.5775
4.64	10.54	7.59
4.64	10.565	7.6025
4.64	10.59	7.615
4.64	10.615	7.6275
4.64	10.64	7.64
4.64	10.665	7.6525
4.64	10.69	7.665
4.64	10.715	7.6775
4.64	10.74	7.69
4.64	10.765	7.7025
4.64	10.79	7.715
4.64	10.815	7.7275
4.64	10.84	7.74
4.64	10.865	7.7525
4.64	10.89	7.765
4.64	10.915	7.7775
4.64	10.94	7.79
4.64	10.965	7.8025
4.64	10.99	7.815
4.64	11.015	7.8275
4.64	11.04	7.84
4.64	11.065	7.8525
4.64	11.09	7.865
4.64	11.115	7.8775
4.64	11.14	7.89
4.64	11.165	7.9025
4.64	11.19	7.915
4.64	11.215	7.9275
4.64	11.24	7.94
4.64	11.265	7.9525
4.64	11.29	7.965
4.64	11.315	7.9775
4.64	11.34	7.99
4.64	11.365	8.0025
4.64	11.39	8.015
4.64	11.415	8.0275
4.64	11.44	8.04
4.64	11.465	8.0525
4.64	11.49	8.065
4.64	11.515	8.0775
4.64	11.54	8.09
4.64	11.565	8.1025
4.64	11.59	8.115
4.64	11.615	8.1275
4.64	11.64	8.14
4.64	11.665	8.1525
4.64	11.69	8.165
4.64	11.715	8.1775
4.64	11.74	8.19
4.64	11.765	8.2025
4.64	11.79	8.215
4.64	11.815	8.2275
4.64	11.84	8.24
4.64	11.865	8.2525
4.64	11.89	8.265
4.64	11.915	8.2775
4.64	11.94	8.29
4.64	11.965	8.3025
4.64	11.99	8.315
4.64	12.015	8.3275
4.64	12.04	8.34
4.64	12.065	8.3525
4.64	12.09	8.365
4.64	12.115	8.3775
4.64	12.14	8.39
4.64	12.165	8.4025
4.64	12.19	8.415
4.64	12.215	8.4275
4.64	12.24	8.44
4.64	12.265	8.4525
4.64	12.29	8.465
4.64	12.315	8.4775
4.64	12.34	8.49
4.64	12.365	8.5025
4.64	12.39	8.515
4.64	12.415	8.5275
4.64	12.44	8.54
4.64	12.465	8.5525
4.64	12.49	8.565
4.64	12.515	8.5775
4.64	12.54	8.59
4.64	12.565	8.6025
4.64	12.59	8.615
4.64	12.615	8.6275
4.64	12.64	8.64
4.64	12.665	8.6525
4.64	12.69	8.665
4.64	12.715	8.6775
4.64	12.74	8.69
4.64	12.765	8.7025
4.64	12.79	8.715
4.64	12.815	8.7275
4.64	12.84	8.74
4.64	12.865	8.7525
4.64	12.89	8.765
4.665	4.69	4.6775
4.665	4.715	4.69
4.665	4.74	4.7025
4.665	4.765	4.715
4.665	4.79	4.7275
4.665	4.815	4.74
4.665	4.84	4.7525
4.665	4.865	4.765
4.665	4.89	4.7775
4.665	4.915	4.79
4.665	4.94	4.8025
4.665	4.965	4.815
4.665	4.99	4.8275
4.665	5.015	4.84
4.665	5.04	4.8525
4.665	5.065	4.865
4.665	5.09	4.8775
4.665	5.115	4.89
4.665	5.14	4.9025
4.665	5.165	4.915
4.665	5.19	4.9275
4.665	5.215	4.94
4.665	5.24	4.9525
4.665	5.265	4.965
4.665	5.29	4.9775
4.665	5.315	4.99
4.665	5.34	5.0025
4.665	5.365	5.015
4.665	5.39	5.0275
4.665	5.415	5.04
4.665	5.44	5.0525
4.665	5.465	5.065
4.665	5.49	5.0775
4.665	5.515	5.09
4.665	5.54	5.1025
4.665	5.565	5.115
4.665	5.59	5.1275
4.665	5.615	5.14
4.665	5.64	5.1525
4.665	5.665	5.165
4.665	5.69	5.1775
4.665	5.715	5.19
4.665	5.74	5.2025
4.665	5.765	5.215
4.665	5.79	5.2275
4.665	5.815	5.24
4.665	5.84	5.2525
4.665	5.865	5.265
4.665	5.89	5.2775
4.665	5.915	5.29
4.665	5.94	5.3025
4.665	5.965	5.315
4.665	5.99	5.3275
4.665	6.015	5.34
4.665	6.04	5.3525
4.665	6.065	5.365
4.665	6.09	5.3775
4.665	6.115	5.39
4.665	6.14	5.4025
4.665	6.165	5.415
4.665	6.19	5.4275
4.665	6.215	5.44
4.665	6.24	5.4525
4.665	6.265	5.465
4.665	6.29	5.4775
4.665	6.315	5.49
4.665	6.34	5.5025
4.665	6.365	5.515
4.665	6.39	5.5275
4.665	6.415	5.54
4.665	6.44	5.5525
4.665	6.465	5.565
4.665	6.49	5.5775
4.665	6.515	5.59
4.665	6.54	5.6025
4.665	6.565	5.615
4.665	6.59	5.6275
4.665	6.615	5.64
4.665	6.64	5.6525
4.665	6.665	5.665
4.665	6.69	5.6775
4.665	6.715	5.69
4.665	6.74	5.7025
4.665	6.765	5.715
4.665	6.79	5.7275
4.665	6.815	5.74
4.665	6.84	5.7525
4.665	6.865	5.765
4.665	6.89	5.7775
4.665	6.915	5.79
4.665	6.94	5.8025
4.665	6.965	5.815
4.665	6.99	5.8275
4.665	7.015	5.84
4.665	7.04	5.8525
4.665	7.065	5.865
4.665	7.09	5.8775
4.665	7.115	5.89
4.665	7.14	5.9025
4.665	7.165	5.915
4.665	7.19	5.9275
4.665	7.215	5.94
4.665	7.24	5.9525
4.665	7.265	5.965
4.665	7.29	5.9775
4.665	7.315	5.99
4.665	7.34	6.0025
4.665	7.365	6.015
4.665	7.39	6.0275
4.665	7.415	6.04
4.665	7.44	6.0525
4.665	7.465	6.065
4.665	7.49	6.0775
4.665	7.515	6.09
4.665	7.54	6.1025
4.665	7.565	6.115
4.665	7.59	6.1275
4.665	7.615	6.14
4.665	7.64	6.1525
4.665	7.665	6.165
4.665	7.69	6.1775
4.665	7.715	6.19
4.665	7.74	6.2025
4.665	7.765	6.215
4.665	7.79	6.2275
4.665	7.815	6.24
4.665	7.84	6.2525
4.665	7.865	6.265
4.665	7.89	6.2775
4.665	7.915	6.29
4.665	7.94	6.3025
4.665	7.965	6.315
4.665	7.99	6.3275
4.665	8.015	6.34
4.665	8.04	6.3525
4.665	8.065	6.365
4.665	8.09	6.3775
4.665	8.115	6.39
4.665	8.14	6.4025
4.665	8.165	6.415
4.665	8.19	6.4275
4.665	8.215	6.44
4.665	8.24	6.4525
4.665	8.265	6.465
4.665	8.29	6.4775
4.665	8.315	6.49
4.665	8.34	6.5025
4.665	8.365	6.515
4.665	8.39	6.5275
4.665	8.415	6.54
4.665	8.44	6.5525
4.665	8.465	6.565
4.665	8.49	6.5775
4.665	8.515	6.59
4.665	8.54	6.6025
4.665	8.565	6.615
4.665	8.59	6.6275
4.665	8.615	6.64
4.665	8.64	6.6525
4.665	8.665	6.665
4.665	8.69	6.6775
4.665	8.715	6.69
4.665	8.74	6.7025
4.665	8.765	6.715
4.665	8.79	6.7275
4.665	8.815	6.74
4.665	8.84	6.7525
4.665	8.865	6.765
4.665	8.89	6.7775
4.665	8.915	6.79
4.665	8.94	6.8025
4.665	8.965	6.815
4.665	8.99	6.8275
4.665	9.015	6.84
4.665	9.04	6.8525
4.665	9.065	6.865
4.665	9.09	6.8775
4.665	9.115	6.89
4.665	9.14	6.9025
4.665	9.165	6.915
4.665	9.19	6.9275
4.665	9.215	6.94
4.665	9.24	6.9525
4.665	9.265	6.965
4.665	9.29	6.9775
4.665	9.315	6.99
4.665	9.34	7.0025
4.665	9.365	7.015
4.665	9.39	7.0275
4.665	9.415	7.04
4.665	9.44	7.0525
4.665	9.465	7.065
4.665	9.49	7.0775
4.665	9.515	7.09
4.665	9.54	7.1025
4.665	9.565	7.115
4.665	9.59	7.1275
4.665	9.615	7.14
4.665	9.64	7.1525
4.665	9.665	7.165
4.665	9.69	7.1775
4.665	9.715	7.19
4.665	9.74	7.2025
4.665	9.765	7.215
4.665	9.79	7.2275
4.665	9.815	7.24
4.665	9.84	7.2525
4.665	9.865	7.265
4.665	9.89	7.2775
4.665	9.915	7.29
4.665	9.94	7.3025
4.665	9.965	7.315
4.665	9.99	7.3275
4.665	10.015	7.34
4.665	10.04	7.3525
4.665	10.065	7.365
4.665	10.09	7.3775
4.665	10.115	7.39
4.665	10.14	7.4025
4.665	10.165	7.415
4.665	10.19	7.4275
4.665	10.215	7.44
4.665	10.24	7.4525
4.665	10.265	7.465
